"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4539999961853","1.55599999427795","1.43900001049042","1.52799999713898","2.05800008773804","1.57000005245209","1.57500004768372","1.58700001239777","1.59800004959106","1.61199998855591","1.64400005340576","2.19199991226196","1.66999995708466","1.63399994373322","1.74100005626678","1.69900000095367","1.75600004196167","1.69700002670288","2.10599994659424","2.29900002479553","2.71799993515015","3.29999995231628","3.81800007820129","4.53000020980835","5.38100004196167","6.41300010681152","7.55100011825562","7.73999977111816","7.88500022888184",
"Angola","AGO","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9419994354248","19.1180000305176","19.4069995880127","19.7070007324219","19.9820003509521","20.246000289917","20.5750007629395","20.867000579834","21.173999786377","21.4549999237061","21.7110004425049","21.8920001983643","22.2759990692139","22.4659996032715","21.5849990844727","20.7180004119873","19.8020000457764","18.9659996032715","18.2369995117188","17.132999420166","16.4839992523193","16.576000213623","16.7800006866455","16.9360008239746","17.132999420166","17.3269996643066","17.4449996948242","17.6049995422363","17.7600002288818",
"Albania","ALB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7369995117188","27.6089992523193","27.7029991149902","28.5629997253418","29.4839992523193","30.3099994659424","31.806999206543","31.7719993591309","32.5299987792969","33.7179985046387","34.7200012207031","35.9630012512207","37.0699996948242","38.2519989013672","39.4529991149902","40.6769981384277","41.935001373291","32.7820014953613","34.7649993896484","36.951000213623","34.7200012207031","31.9820003509521","37.0810012817383","40.7350006103516","42.5209999084473","43.3769989013672","44.2980003356934","45.2529983520508","46.2099990844727",
"Andorra","AND","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5357709591005","47.2436781883149","47.7940859848649","47.9486417856691","49.8842428457956","50.5760662667956","51.2637907673932","52.8754974714503","54.0312724406408","52.6789498038754","55.1519357633065","56.6894552014632","54.6347107108676","53.0310318695924","54.1724816258496","55.8488103165387","54.9531470257115","56.6589253944648","57.2328543761758","58.2714637888219","59.6014459380281","61.1507906563521","60.7498867873941","61.0068936063303","62.1076553657449","66.2927453638981","65.4787229045539","65.4478884591215","65.6944987771666",
"United Arab Emirates","ARE","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6780014038086","98.6780014038086","98.6689987182617","98.6910018920898","98.7009963989258","98.7040023803711","98.7239990234375","98.7129974365234","98.7109985351563","98.7320022583008","98.7190017700195","98.7229995727539","98.7440032958984","98.754997253418","98.7389984130859","98.8779983520508","98.9759979248047","99.0579986572266","99.0029983520508","98.9570007324219","98.9120025634766","98.8649978637695","98.822998046875","98.7770004272461","98.745002746582","98.6920013427734","97.5059967041016","96.2600021362305","96.3479995727539",
"Argentina","ARG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3949966430664","72.4889984130859","71.2610015869141","72.0970001220703","74.8730010986328","74.3050003051758","75.0100021362305","75.4850006103516","75.8460006713867","76.390998840332","76.1050033569336","78.0849990844727","78.7699966430664","78.9619979858398","79.4329986572266","80.1969985961914","80.8960037231445","80.7850036621094","80.1159973144531","80.6309967041016","81.2880020141602","81.2559967041016","80.8659973144531","80.5120010375977","79.8880004882813","79.2050018310547","78.5459976196289","77.431999206543","77.2900009155273",
"Armenia","ARM","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0859985351563","41.7379989624023","42.2750015258789","43.1220016479492","43.5540008544922","43.7919998168945","44.0629997253418","44.7900009155273","45.1059989929199","45.6870002746582","46.4410018920898","47.4640007019043","48.5069999694824","49.3849983215332","50.6599998474121","51.9059982299805","53.2910003662109","54.0320014953613","52.6380004882813","50.1650009155273","51.4220008850098","51.8139991760254","51.818000793457","54.4539985656738","57.1110000610352","59.0419998168945","60.8880004882813","61.2089996337891","61.5810012817383",
"American Samoa","ASM","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6240005493164","84.6750030517578","84.3779983520508","84.4810028076172","84.7369995117188","84.9260025024414","84.4240036010742","85.0920028686523","85.6060028076172","85.4359970092773","85.3290023803711","85.2239990234375","85.6399993896484","85.9240036010742","85.6949996948242","86.4049987792969","86.7600021362305","86.6139984130859","86.9219970703125","86.7210006713867","87.0510025024414","87.3349990844727","87.7760009765625","87.4349975585938","87.4309997558594","87.4059982299805","87.5609970092773","88.0240020751953","88.0770034790039",
"Austria","AUT","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6389999389648","84.9940032958984","85.322998046875","85.6169967651367","85.9120025634766","85.7229995727539","86.7030029296875","86.8949966430664","86.9029998779297","87.4899978637695","87.7360000610352","87.8889999389648","88.4909973144531","90.1449966430664","89.6050033569336","89.4749984741211","88.5370025634766","88.9059982299805","88.8560028076172","88.7990036010742","89.3320007324219","89.5260009765625","89.4589996337891","89.4879989624023","89.6230010986328","89.9599990844727","90.1589965820313","90.5849990844727","90.6600036621094",
"Azerbaijan","AZE","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6040000915527","26.1590003967285","25.7639999389648","25.4629993438721","25.2929992675781","25.318000793457","25.3850002288818","25.4979991912842","25.6340007781982","25.8889999389648","26.1480007171631","26.4069995880127","26.6800003051758","26.9220008850098","27.4330005645752","28.007999420166","28.4759998321533","28.6979999542236","28.871000289917","28.3460006713867","28.568000793457","28.9459991455078","29.1580009460449","28.507999420166","27.367000579834","27.2870006561279","27.0480003356934","26.9309997558594","27.1429996490479",
"Burundi","BDI","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11400008201599","3.12299990653992","3.10400009155273","3.08699989318848","3.06200003623962","3.02999997138977","3.01500010490417","3.02699995040894","3.02699995040894","3.02300000190735","3.02900004386902","3.04099988937378","3.03399991989136","3.01099991798401","3.03500008583069","3.03600001335144","3.03900003433228","3.05299997329712","3.06699991226196","3.08200001716614","3.09899997711182","3.1159999370575","3.13299989700317","3.15100002288818","3.14400005340576","3.13700008392334","3.13599991798401","3.14000010490417","3.13899993896484",
"Belgium","BEL","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6559982299805","83.6019973754883","84.0370025634766","84.6650009155273","83.629997253418","84.1569976806641","84.9390029907227","84.9919967651367","83.9899978637695","86.2300033569336","86.9779968261719","86.5289993286133","87.2630004882813","88.3410034179688","87.7519989013672","88.2060012817383","88.4720001220703","89.2460021972656","88.7300033569336","89.2210006713867","89.5350036621094","89.5199966430664","89.3040008544922","89.1500015258789","88.931999206543","89.3779983520508","89.3479995727539","89.2870025634766","89.359001159668",
"Benin","BEN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48000001907349","3.50300002098084","3.55800008773804","3.59699988365173","3.65499997138977","3.71300005912781","3.77999997138977","3.83999991416931","3.90799999237061","3.98099994659424","4.05299997329712","4.1230001449585","4.17799997329712","4.23799991607666","4.28200006484985","4.34100008010864","4.41699981689453","4.48899984359741","4.53999996185303","4.58900022506714","4.58500003814697","4.6399998664856","4.71500015258789","4.78900003433228","4.83199977874756","4.88700008392334","4.96099996566772","5.0479998588562","5.13299989700317",
